Id;ClasseImovel;ClasseZona;Fachada;TamanhoLote;Rua;FormaProp;PlanoProp;Servicos;ConfigLote;InclinacaoLote;Bairro;Estrada1;Estrada2;TipoHabitacao;EstiloHabitacao;Qualidade;Condicao;AnoConstrucao;AnoReforma;TipoTelhado;MaterialTelhado;Exterior1;Exterior2;TipoAlvenaria;AreaAlvenaria;QualidadeCobertura;CondicaoExterna;TipoFundacao;AlturaPorao;CondicaoPorao;ParedePorao;TipoAcabPorao1;AreaAcabPorao1;TipoAcabPorao2;AreaAcabPorao2;AreaInacabPorao;AreaPorao;Aquecimento;QualidadeAquecimento;ArCentral;InstalacaoEletrica;AreaTerreo;Area2Andar;BaixaQualiAreaAcab;AreaConstruida;BanheiroPorao;LavaboPorao;Banheiro;Lavabo;BedroomAbvGr;KitchenAbvGr;QualidadeCozinha;TotalQuartos;Funcionalidade;Lareira;LocalGaragem;AnoGaragem;AcabamentoGaragem;CarrosGaragem;AreaGaragem;QualidadeGaragem;CondicaoGaragem;EntradaPavimentada;AreaDeck;AreaVarandaAberta;AreaVarandaFechada;AreaVaranda3Estacoes;AreaAlpendre;AreaPiscina;ValorOutros;MesVenda;AnoVenda;TipoVenda;CondicaoVenda;PrecoVenda;AreaExt;Precom2;Quartosm2
1094;20;RL;71,0;9230;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Feedr;Norm;1Fam;1Story;5;8;1965;1998;Hip;CompShg;MetalSd;MetalSd;BrkFace;166,0;TA;TA;CBlock;TA;TA;Mn;GLQ;661;Unf;0;203;864;GasA;Gd;Y;SBrkr;1200;0;0;1200;1;0;1;1;1;1;Gd;6;Typ;0;Detchd;1977,0;Unf;2;884;TA;TA;Y;0;64;0;0;0;0;0;10;2006;WD;Normal;146000;64;185,66666666666669;64,005
1095;20;RL;74,0;5868;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1956;2000;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;248;Rec;240;448;936;GasA;Ex;Y;SBrkr;936;0;0;936;1;0;1;0;2;1;TA;4;Typ;0;Attchd;1956,0;Fin;1;308;TA;TA;Y;0;0;80;0;160;0;0;5;2010;WD;Normal;129000;80;217,82051282051282;80,0042735042735
1096;20;RL;78,0;9317;Pave;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;6;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;24;Unf;0;1290;1314;GasA;Gd;Y;SBrkr;1314;0;0;1314;0;0;2;0;3;1;Gd;6;Typ;1;Attchd;2006,0;RFn;2;440;TA;TA;Y;0;22;0;0;0;0;0;3;2007;WD;Normal;176432;22;156,2709284627093;22,004566210045663
1097;70;RM;60,0;6882;Pave;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;2Story;6;7;1914;2006;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;PConc;TA;TA;No;Unf;0;Unf;0;684;684;GasA;TA;Y;SBrkr;773;582;0;1355;0;0;1;1;3;1;Gd;7;Typ;0;;;;0;0;;;Y;136;0;115;0;0;0;0;3;2007;WD;Normal;127000;251;344,7269372693727;251,00516605166052
1098;120;RL;;3696;Pave;Reg;Lvl;AllPub;Inside;Gtl;StoneBr;Norm;Norm;TwnhsE;1Story;8;5;1986;1986;Gable;CompShg;HdBoard;HdBoard;None;0,0;Gd;TA;CBlock;Gd;TA;No;Unf;0;Unf;0;1074;1074;GasA;Ex;Y;SBrkr;1088;0;0;1088;0;0;1;1;2;1;Gd;5;Typ;0;Attchd;1987,0;RFn;2;461;TA;TA;Y;0;74;137;0;0;0;0;10;2007;WD;Normal;170000;211;367,25;211,0045955882353
1099;50;RM;50,0;6000;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1.5Fin;4;6;1936;1950;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;BrkTil;TA;TA;No;BLQ;672;Unf;0;0;672;GasA;TA;Y;SBrkr;757;567;0;1324;0;0;1;0;3;1;TA;6;Typ;0;Detchd;1936,0;Unf;1;240;TA;TA;Y;0;0;0;0;0;0;0;7;2009;WD;Normal;128000;0;96,67673716012085;0,004531722054380665
1100;20;RL;82,0;11880;Pave;IR1;Lvl;AllPub;Inside;Gtl;NWAmes;RRAn;Norm;1Fam;1Story;7;5;1978;1978;Gable;CompShg;Plywood;Plywood;BrkFace;206,0;TA;TA;CBlock;Gd;TA;No;ALQ;704;Unf;0;567;1271;GasA;TA;Y;SBrkr;1601;0;0;1601;0;0;2;0;3;1;TA;7;Typ;1;Attchd;1978,0;RFn;2;478;TA;TA;Y;0;0;0;0;0;0;0;4;2009;COD;Abnorml;157000;0;98,06371018113678;0,004372267332916927
1101;30;RL;60,0;8400;Pave;Reg;Bnk;AllPub;Inside;Gtl;SWISU;Norm;Norm;1Fam;1Story;2;5;1920;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;CBlock;TA;Fa;No;Rec;290;Unf;0;0;290;GasA;TA;N;FuseF;438;0;0;438;0;0;1;0;1;1;Fa;3;Typ;0;Detchd;1930,0;Unf;1;246;TA;TA;N;0;0;0;0;0;0;0;1;2009;WD;Normal;60000;0;136,986301369863;0,00684931506849315
1102;20;RL;61,0;9758;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1971;1971;Gable;CompShg;HdBoard;MetalSd;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;412;LwQ;287;251;950;GasA;TA;Y;SBrkr;950;0;0;950;0;0;1;0;3;1;TA;5;Typ;0;Detchd;1981,0;Unf;1;280;TA;TA;Y;0;0;0;0;0;0;0;7;2007;WD;Normal;119500;0;125,78947368421052;0,005263157894736842
1103;20;RL;70,0;7000;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1960;2002;Gable;CompShg;Wd Sdng;Wd Sdng;BrkFace;45,0;TA;TA;CBlock;TA;TA;No;Rec;588;Unf;0;422;1010;GasA;Ex;Y;SBrkr;1134;0;0;1134;0;0;1;0;2;1;TA;6;Typ;0;Attchd;1960,0;RFn;1;254;TA;TA;Y;0;16;0;0;0;0;0;4;2007;WD;Family;135000;16;135,04761904761904;16,005291005291006
1104;20;RL;79,0;8910;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;6;1959;1959;Hip;CompShg;BrkFace;BrkFace;None;0,0;TA;TA;CBlock;TA;TA;Mn;ALQ;655;Unf;0;0;655;GasA;Ex;Y;SBrkr;1194;0;0;1194;0;1;1;0;3;1;TA;6;Typ;1;BuiltIn;1954,0;Fin;2;539;TA;TA;Y;0;0;192;0;0;0;0;7;2006;WD;Normal;159500;192;325,58458961474037;192,00502512562815
1105;160;RM;24,0;2016;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrDale;Norm;Norm;TwnhsE;2Story;5;5;1970;1970;Gable;CompShg;HdBoard;HdBoard;BrkFace;304,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;630;630;GasA;TA;Y;SBrkr;630;672;0;1302;0;0;2;1;3;1;TA;6;Typ;0;Detchd;1970,0;Unf;2;440;TA;TA;Y;0;0;0;0;0;0;0;4;2007;WD;Normal;106000;0;81,41321044546851;0,004608294930875576
1106;60;RL;98,0;12256;Pave;IR1;Lvl;AllPub;Corner;Gtl;NoRidge;Norm;Norm;1Fam;2Story;8;5;1994;1995;Gable;CompShg;HdBoard;HdBoard;BrkFace;362,0;Gd;TA;PConc;Ex;TA;Av;GLQ;1032;Unf;0;431;1463;GasA;Ex;Y;SBrkr;1500;1122;0;2622;1;0;2;1;3;1;Gd;9;Typ;2;Attchd;1994,0;RFn;2;712;TA;TA;Y;186;32;0;0;0;0;0;4;2010;WD;Normal;325000;218;341,951182303585;218,00343249427917
1107;20;RL;114,0;10357;Pave;IR1;Lvl;AllPub;Corner;Gtl;SawyerW;Feedr;Norm;1Fam;1Story;7;5;1990;1991;Hip;CompShg;HdBoard;HdBoard;None;0,0;Gd;TA;PConc;Gd;TA;Mn;GLQ;738;Unf;0;172;910;GasA;Gd;Y;SBrkr;1442;0;0;1442;1;0;2;0;3;1;Gd;6;Typ;1;Attchd;1990,0;Fin;2;719;TA;TA;Y;0;244;0;0;0;0;0;5;2007;WD;Normal;179900;244;368,75728155339806;244,00416088765604
1108;60;RL;168,0;23257;Pave;IR3;HLS;AllPub;CulDSac;Gtl;Gilbert;Norm;Norm;1Fam;2Story;7;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Ex;Gd;No;Unf;0;Unf;0;868;868;GasA;Ex;Y;SBrkr;887;1134;0;2021;0;0;2;1;3;1;Gd;9;Typ;1;BuiltIn;2006,0;RFn;2;422;TA;TA;Y;0;100;0;0;0;0;0;9;2006;New;Partial;274725;100;235,93518060366156;100,00445324096982
1109;60;RL;;8063;Pave;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;2000;2000;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;PConc;Gd;TA;No;Unf;0;Unf;0;924;924;GasA;Ex;Y;SBrkr;948;742;0;1690;0;0;2;1;3;1;TA;7;Typ;1;Attchd;2000,0;RFn;2;463;TA;TA;Y;100;48;0;0;0;0;0;11;2007;WD;Abnorml;181000;148;255,10059171597635;148,00414201183432
1110;20;RL;107,0;11362;Pave;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;1Story;8;5;2004;2005;Gable;CompShg;MetalSd;MetalSd;Stone;42,0;Gd;TA;PConc;Ex;TA;Mn;GLQ;1039;Unf;0;797;1836;GasA;Ex;Y;SBrkr;1836;0;0;1836;1;0;2;0;3;1;Gd;7;Typ;1;Attchd;2004,0;Fin;3;862;TA;TA;Y;125;185;0;0;0;0;0;3;2009;WD;Normal;280000;310;462,5054466230937;310,0038126361656
1111;60;RL;;8000;Pave;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;1995;1996;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;PConc;Gd;TA;No;GLQ;219;Unf;0;554;773;GasA;Gd;Y;SBrkr;773;885;0;1658;1;0;2;1;3;1;TA;8;Typ;1;Attchd;1995,0;Fin;2;431;TA;TA;Y;224;84;0;0;0;0;0;6;2008;WD;Normal;188000;308;421,3896260554885;308,00482509047043
1112;60;RL;80,0;10480;Pave;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;2Story;7;6;1976;1976;Hip;CompShg;Plywood;Plywood;BrkFace;660,0;TA;TA;CBlock;TA;TA;No;ALQ;403;Unf;0;400;803;GasA;TA;Y;SBrkr;1098;866;0;1964;0;0;2;1;4;1;TA;8;Typ;1;Attchd;1976,0;RFn;2;483;TA;TA;Y;0;69;0;0;0;0;0;9;2008;WD;Normal;205000;69;173,37881873727088;69,0040733197556
1113;20;RL;73,0;7100;Pave;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1957;1957;Gable;CompShg;WdShing;Wd Shng;None;0,0;TA;TA;CBlock;TA;TA;No;GLQ;708;Unf;0;108;816;GasA;TA;Y;FuseA;816;0;0;816;1;0;1;0;2;1;TA;5;Typ;0;Detchd;1957,0;Unf;1;308;TA;TA;Y;0;0;0;0;0;0;0;7;2006;WD;Normal;129900;0;159,19117647058823;0,006127450980392157
1114;20;RL;66,0;8923;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1953;2006;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;643;Unf;0;365;1008;GasA;Gd;Y;SBrkr;1008;0;0;1008;1;0;1;0;2;1;Gd;6;Typ;0;Attchd;1953,0;Unf;1;240;TA;TA;Y;0;18;0;0;0;0;0;5;2007;WD;Normal;134500;18;151,43253968253967;18,00595238095238
1115;20;RL;90,0;5400;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;7;1954;2000;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;Gd;CBlock;TA;TA;No;Rec;415;Unf;0;418;833;GasA;Ex;Y;SBrkr;833;0;0;833;0;0;1;0;2;1;Gd;4;Typ;0;Detchd;1955,0;Unf;1;326;TA;TA;Y;0;0;0;0;0;0;0;8;2006;WD;Normal;117000;0;140,45618247298918;0,004801920768307323
1116;20;RL;93,0;12085;Pave;Reg;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;1Story;8;5;2007;2007;Hip;CompShg;VinylSd;VinylSd;Stone;328,0;Gd;TA;PConc;Ex;TA;No;GLQ;1004;Unf;0;730;1734;GasA;Ex;Y;SBrkr;1734;0;0;1734;1;0;2;0;3;1;Ex;7;Typ;1;Attchd;2007,0;RFn;3;928;TA;TA;Y;0;0;0;0;0;0;0;11;2007;New;Partial;318000;0;183,3910034602076;0,004036908881199538
1117;80;RL;;7750;Pave;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;SLvl;8;5;2002;2002;Hip;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;353;Unf;0;55;408;GasA;Ex;Y;SBrkr;779;640;0;1419;1;0;2;1;3;1;Gd;7;Typ;1;BuiltIn;2002,0;Fin;2;527;TA;TA;Y;120;0;0;0;0;0;0;3;2009;WD;Normal;184100;120;249,73925299506695;120,00493305144468
1118;20;RL;57,0;9764;Pave;IR1;Lvl;AllPub;FR2;Gtl;Sawyer;Feedr;Norm;1Fam;1Story;5;7;1967;2003;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;702;Unf;0;192;894;GasA;Ex;Y;SBrkr;894;0;0;894;1;0;1;0;3;1;Gd;5;Typ;0;Attchd;1967,0;RFn;2;450;TA;TA;Y;0;0;0;0;0;0;0;5;2008;WD;Normal;130000;0;145,413870246085;0,005592841163310962
1119;80;RL;85,0;13825;Pave;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;SLvl;5;6;1958;1987;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;Gd;CBlock;TA;TA;No;Unf;0;Unf;0;533;533;GasA;TA;Y;SBrkr;1021;580;0;1601;0;1;1;0;3;1;TA;6;Min2;0;BuiltIn;1958,0;RFn;1;300;TA;TA;Y;280;34;0;0;0;0;0;12;2008;WD;Normal;140000;314;401,4453466583385;314,0037476577139
1120;20;RL;70,0;7560;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1959;1959;Gable;CompShg;BrkFace;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;LwQ;369;Unf;0;671;1040;GasA;TA;Y;FuseA;1040;0;0;1040;0;0;1;0;3;1;TA;6;Typ;0;Attchd;1959,0;RFn;1;286;TA;TA;Y;140;0;252;0;0;0;0;7;2006;WD;Normal;133700;392;520,5576923076924;392,0057692307692
1121;30;RM;59,0;8263;Pave;Reg;Bnk;AllPub;Inside;Mod;IDOTRR;Norm;Norm;1Fam;1Story;6;5;1920;1950;Gable;CompShg;BrkFace;BrkFace;None;0,0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;1012;1012;GasA;TA;Y;FuseA;1012;0;0;1012;0;0;1;0;2;1;TA;6;Typ;1;Detchd;1920,0;Unf;1;308;TA;TA;Y;0;22;112;0;0;0;0;5;2007;WD;Normal;118400;134;250,99604743083006;134,00592885375494
1122;20;RL;84,0;10084;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2005;2006;Gable;CompShg;VinylSd;VinylSd;BrkFace;196,0;Gd;TA;PConc;Gd;TA;Av;GLQ;24;Unf;0;1528;1552;GasA;Ex;Y;SBrkr;1552;0;0;1552;0;0;2;0;3;1;Gd;7;Typ;0;Attchd;2005,0;RFn;3;782;TA;TA;Y;144;20;0;0;0;0;0;7;2006;New;Partial;212900;164;301,17783505154637;164,00451030927834
1123;20;RL;;8926;Pave;IR1;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;1Story;4;3;1956;1956;Gable;CompShg;AsbShng;AsbShng;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;672;672;GasA;Ex;Y;FuseA;960;0;0;960;0;0;1;0;3;1;TA;5;Typ;0;Basment;1956,0;Unf;1;288;TA;TA;Y;64;0;0;0;160;0;0;10;2009;COD;Abnorml;112000;64;180,66666666666669;64,00520833333333
1124;20;RL;50,0;9405;Pave;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1Story;5;9;1947;2008;Hip;CompShg;VinylSd;VinylSd;None;0,0;TA;Ex;CBlock;TA;TA;No;Unf;0;Unf;0;698;698;GasA;Ex;Y;SBrkr;698;0;0;698;0;1;1;0;2;1;TA;4;Typ;0;;;;0;0;;;Y;0;200;0;0;0;0;0;6;2009;WD;Normal;118000;200;369,05444126074497;200,0057306590258
1125;80;RL;;9125;Pave;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;SLvl;7;5;1992;1992;Gable;CompShg;HdBoard;HdBoard;BrkFace;170,0;TA;TA;PConc;Gd;TA;No;Unf;0;Unf;0;384;384;GasA;Gd;Y;SBrkr;812;670;0;1482;0;0;2;1;3;1;Gd;7;Typ;1;Attchd;1992,0;Fin;2;392;TA;TA;Y;100;25;0;0;0;0;0;7;2007;WD;Normal;163900;125;235,59379217273954;125,00472334682861
1126;20;RL;60,0;10434;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;4;5;1955;1955;Gable;CompShg;Plywood;Plywood;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;1005;1005;GasA;TA;Y;SBrkr;1005;0;0;1005;0;0;1;0;2;1;Fa;5;Typ;1;Detchd;1977,0;Unf;2;672;Fa;Fa;Y;0;0;0;0;0;0;0;11;2009;WD;Normal;115000;0;114,42786069651741;0,004975124378109453
1127;120;RL;53,0;3684;Pave;Reg;Lvl;AllPub;Inside;Gtl;Blmngtn;Norm;Norm;TwnhsE;1Story;7;5;2007;2007;Hip;CompShg;VinylSd;VinylSd;BrkFace;130,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1373;1373;GasA;Ex;Y;SBrkr;1555;0;0;1555;0;0;2;0;2;1;Gd;7;Typ;1;Attchd;2007,0;Fin;3;660;TA;TA;Y;143;20;0;0;0;0;0;6;2009;WD;Normal;174000;163;274,89710610932474;163,00450160771703
1128;20;RL;182,0;14572;Pave;IR3;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;1Story;7;5;2004;2004;Hip;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;Av;GLQ;1300;Unf;0;230;1530;GasA;Ex;Y;SBrkr;1530;0;0;1530;1;0;2;0;3;1;Gd;7;Typ;1;Attchd;2004,0;Fin;3;630;TA;TA;Y;144;36;0;0;0;0;0;11;2007;WD;Family;259000;180;349,281045751634;180,0045751633987
1129;60;RL;59,0;11796;Pave;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;7;5;2004;2005;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;847;847;GasA;Ex;Y;SBrkr;847;1112;0;1959;0;0;2;1;4;1;Gd;8;Typ;1;BuiltIn;2004,0;Fin;2;434;TA;TA;Y;100;48;0;0;0;0;0;7;2007;WD;Normal;215000;148;257,74987238386933;148,00408371618173
1130;90;RM;60,0;7200;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;Duplex;SFoyer;5;5;1980;1980;Gable;CompShg;MetalSd;MetalSd;BrkFace;180,0;TA;TA;CBlock;Gd;TA;Gd;GLQ;936;Unf;0;0;936;GasA;TA;Y;SBrkr;936;0;0;936;1;0;1;0;2;1;TA;4;Typ;0;Detchd;1980,0;Unf;2;672;TA;TA;Y;49;0;0;0;0;0;0;8;2007;WD;Normal;140000;49;198,57264957264957;49,004273504273506
1131;50;RL;65,0;7804;Pave;Reg;Lvl;AllPub;Inside;Gtl;SWISU;Norm;Norm;1Fam;1.5Fin;4;3;1928;1950;Gable;CompShg;WdShing;Plywood;None;0,0;TA;TA;BrkTil;TA;TA;No;BLQ;622;Unf;0;500;1122;GasA;TA;Y;SBrkr;1328;653;0;1981;1;0;2;0;4;1;Gd;7;Min2;2;Detchd;1981,0;Unf;2;576;TA;TA;Y;431;44;0;0;0;0;0;12;2009;WD;Normal;135000;475;543,1474003028774;475,0035335689046
1132;20;RL;63,0;10712;Pave;Reg;Lvl;AllPub;Inside;Gtl;Mitchel;Norm;Norm;1Fam;1Story;5;5;1991;1992;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;PConc;Gd;TA;Mn;BLQ;212;Unf;0;762;974;GasA;TA;Y;SBrkr;974;0;0;974;0;0;1;0;3;1;TA;5;Typ;0;;;;0;0;;;Y;0;28;0;0;0;0;0;9;2007;Oth;Abnorml;93500;28;123,99589322381931;28,00513347022587
1133;70;RM;90,0;9900;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;2Story;6;4;1880;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;BrkTil;TA;TA;Mn;Unf;0;Unf;0;1008;1008;GasW;TA;Y;SBrkr;1178;1032;0;2210;0;0;2;0;5;1;Fa;8;Typ;0;Detchd;1930,0;Unf;1;205;Fa;TA;N;0;48;0;0;0;0;0;5;2007;WD;Normal;117500;48;101,16742081447964;48,00361990950226
1134;60;RL;80,0;9828;Pave;IR1;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;2Story;8;5;1995;1995;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;584;Unf;0;544;1128;GasA;Ex;Y;SBrkr;1142;878;0;2020;0;0;2;1;3;1;Gd;8;Typ;1;Attchd;1995,0;RFn;2;466;TA;TA;Y;0;155;0;0;0;0;0;6;2009;WD;Normal;239500;155;273,56435643564356;155,00396039603962
1135;60;RL;57,0;8773;Pave;IR1;HLS;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;1997;1997;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;916;916;GasA;Gd;Y;SBrkr;916;684;0;1600;0;0;2;1;3;1;TA;7;Typ;1;Attchd;1997,0;Fin;2;460;TA;TA;Y;100;38;0;0;0;0;0;8;2007;WD;Normal;169000;138;243,625;138,004375
1136;30;RM;60,0;6180;Pave;Reg;Lvl;AllPub;Corner;Gtl;BrkSide;Norm;Norm;1Fam;1Story;6;5;1926;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;960;960;GasA;TA;N;SBrkr;986;0;0;986;0;0;1;0;2;1;TA;5;Typ;1;Detchd;1926,0;Unf;1;180;TA;TA;Y;0;128;0;0;0;0;0;5;2007;WD;Normal;102000;128;231,44827586206895;128,0050709939148
1137;50;RL;80,0;9600;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1.5Fin;6;5;1950;1950;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;280;Unf;0;752;1032;GasA;TA;Y;FuseA;1032;220;0;1252;0;0;1;0;3;1;TA;6;Typ;0;Attchd;1950,0;Unf;1;288;TA;TA;Y;0;0;96;0;0;0;0;4;2008;WD;Abnorml;119000;96;191,0479233226837;96,00479233226837
1138;50;RL;54,0;6342;Pave;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Feedr;Norm;1Fam;1.5Fin;5;8;1875;1996;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;Gd;CBlock;TA;TA;No;Unf;0;Unf;0;780;780;GasA;Gd;N;SBrkr;780;240;0;1020;0;0;1;0;2;1;TA;6;Typ;0;;;;0;0;;;N;0;0;176;0;0;0;0;5;2010;WD;Normal;94000;176;268,156862745098;176,00588235294117
1139;20;RL;;9819;Pave;IR1;Lvl;AllPub;Inside;Mod;Mitchel;Norm;Norm;1Fam;1Story;6;5;1977;1977;Gable;CompShg;Plywood;ImStucc;None;0,0;TA;TA;PConc;TA;TA;Gd;ALQ;1567;Unf;0;0;1567;GasA;TA;Y;SBrkr;1567;0;0;1567;1;0;2;0;2;1;Gd;5;Typ;2;Attchd;1977,0;RFn;2;714;TA;TA;Y;264;32;0;0;0;0;0;5;2009;WD;Normal;196000;296;421,07977026164644;296,00319081046587
1140;30;RL;98,0;8731;Pave;IR1;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1Story;5;5;1920;1950;Gable;CompShg;Stucco;Stucco;None;0,0;TA;Fa;BrkTil;TA;TA;No;BLQ;645;Unf;0;270;915;GasA;TA;Y;SBrkr;1167;0;0;1167;0;0;1;0;3;1;TA;6;Maj1;1;Detchd;1972,0;Unf;2;495;TA;TA;Y;0;0;216;0;126;0;0;5;2007;WD;Normal;144000;216;339,39331619537273;216,00514138817482
1141;20;RL;60,0;7350;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1951;1951;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;CBlock;TA;TA;Mn;ALQ;852;Unf;0;100;952;GasA;TA;Y;SBrkr;952;0;0;952;1;0;1;0;2;1;TA;4;Typ;0;Detchd;1988,0;Unf;2;840;TA;TA;Y;0;0;0;0;0;0;0;6;2008;COD;Abnorml;139000;0;146,00840336134453;0,004201680672268907
1142;60;RL;;10304;Pave;IR1;Lvl;AllPub;CulDSac;Gtl;NWAmes;PosN;Norm;1Fam;2Story;5;7;1976;1976;Gable;CompShg;Plywood;Plywood;BrkFace;44,0;TA;Gd;CBlock;TA;TA;No;ALQ;381;Unf;0;399;780;GasA;Ex;Y;SBrkr;1088;780;0;1868;1;0;2;1;4;1;Gd;9;Typ;1;Attchd;1976,0;Unf;2;484;TA;TA;Y;448;96;0;0;0;0;0;10;2009;WD;Normal;197500;544;649,7280513918629;544,004817987152
1143;60;RL;77,0;9965;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;8;5;2006;2007;Hip;CompShg;VinylSd;VinylSd;Stone;340,0;Gd;TA;PConc;Ex;TA;Gd;GLQ;1150;Unf;0;316;1466;GasA;Ex;Y;SBrkr;1466;1362;0;2828;1;0;3;0;4;1;Gd;11;Typ;1;BuiltIn;2006,0;RFn;3;1052;TA;TA;Y;125;144;0;0;0;0;0;4;2007;New;Partial;424870;269;419,2369165487977;269,0038896746818
